geografia|giorno|data|totale_casi_positivi|totale_casi_positivi_ab|deceduti|deceduti_inc|letalita|totale_ricoveri|totale_ricoveri_inc|attualmente_positivi|dimessi|tamponi|tamponi_inc
PT|262|12/11/2020|5919|20.35286521911621|129|1.5748031|2.1794221||||||
SI|262|12/11/2020|3061|11.61555194854736|50|11.111111|1.6334531||||||
Toscana|262|12/11/2020|71852|19.58709907531738|1738|2.1751912||1909|1.8676628|48916|21198|1275580|1.253062
aslCENTRO|262|12/11/2020|33129|20.71536064147949|859|2.1403091|||||||
aslNO|262|12/11/2020|25837|20.6671028137207|684|1.9374069|||||||
aslSE|262|12/11/2020|12331|15.05737972259521|178|3.4883721|||||||
AR|263|13/11/2020|7175|21.29901695251465|98|2.0833333|1.3658537||||||
FI|263|13/11/2020|21698|22.00606346130371|659|3.4536891|3.0371463||||||
GR|263|13/11/2020|2384|10.90885829925537|35|9.375|1.4681208||||||
LI|263|13/11/2020|5327|16.16250419616699|116|1.7543859|2.1775858||||||
LU|263|13/11/2020|6944|18.24123382568359|192|1.5873016|2.764977||||||
MS|263|13/11/2020|4041|21.28623390197754|225|2.2727273|5.5679288||||||
PI|263|13/11/2020|10446|25.0849494934082|170|5.5900621|1.6274172||||||
PO|263|13/11/2020|6450|25.19068717956543|99|6.4516129|1.5348837||||||
PT|263|13/11/2020|6150|21.14717483520508|132|2.3255813|2.1463416||||||
SI|263|13/11/2020|3160|11.99122619628906|50|0|1.5822785||||||
Toscana|263|13/11/2020|74330|20.26260948181152|1793|3.164557||1921|.62860137|50129|22408|1294003|1.4442842
aslCENTRO|263|13/11/2020|34298|21.44632911682129|890|3.6088474|||||||
aslNO|263|13/11/2020|26758|21.4038143157959|703|2.7777777|||||||
aslSE|263|13/11/2020|12719|15.53116607666016|183|2.8089888|||||||
AR|264|14/11/2020|7468|22.16878890991211|98|0|1.3122656||||||
FI|264|14/11/2020|22249|22.56488609313965|670|1.6691958|3.0113714||||||
GR|264|14/11/2020|2475|11.32526111602783|37|5.7142859|1.4949495||||||
LI|264|14/11/2020|5460|16.56603622436523|118|1.7241379|2.1611722||||||
LU|264|14/11/2020|7178|18.85593032836914|194|1.0416666|2.7027028||||||
MS|264|14/11/2020|4237|22.31867790222168|227|.8888889|5.3575644||||||
PI|264|14/11/2020|10738|25.78615570068359|178|4.7058825|1.6576644||||||
PO|264|14/11/2020|6736|26.30767059326172|103|4.0404038|1.5290974||||||
PT|264|14/11/2020|6371|21.90709686279297|141|6.818182|2.2131534||||||
SI|264|14/11/2020|3283|12.45797252655029|52|4|1.5839171||||||
Toscana|264|14/11/2020|76750|20.92230987548828|1835|2.3424428||1945|1.2493494|51061|23854|1313187|1.4825313
aslCENTRO|264|14/11/2020|35356|22.10789108276367|914|2.6966293|||||||
aslNO|264|14/11/2020|27613|22.08773231506348|717|1.9914651|||||||
aslSE|264|14/11/2020|13226|16.1502628326416|187|2.1857924|||||||
AR|265|15/11/2020|7727|22.93763160705566|100|2.0408163|1.2941633||||||
FI|265|15/11/2020|22749|23.07198524475098|687|2.5373135|3.019913||||||
GR|265|15/11/2020|2633|12.04824829101563|37|0|1.4052411||||||
LI|265|15/11/2020|5622|17.05755615234375|121|2.5423729|2.1522589||||||
LU|265|15/11/2020|7397|19.43122291564941|195|.51546389|2.6362038||||||
MS|265|15/11/2020|4601|24.23607063293457|231|1.7621145|5.0206475||||||
PI|265|15/11/2020|11080|26.60743141174316|183|2.8089888|1.6516246||||||
PO|265|15/11/2020|6996|27.3231086730957|107|3.8834951|1.5294454||||||
PT|265|15/11/2020|6656|22.88708877563477|149|5.673759|2.2385817||||||
SI|265|15/11/2020|3387|12.85262203216553|52|0|1.535282||||||
Toscana|265|15/11/2020|79403|21.64552688598633|1879|2.3978202||2008|3.2390745|52308|25216|1331924|1.4268341
aslCENTRO|265|15/11/2020|36401|22.76132202148438|943|3.1728666|||||||
aslNO|265|15/11/2020|28700|22.95722770690918|730|1.8131102|||||||
aslSE|265|15/11/2020|13747|16.78645706176758|189|1.0695187|||||||
AR|266|16/11/2020|7955|23.61445045471191|100|0|1.257071||||||
FI|266|16/11/2020|23171|23.49997711181641|708|3.0567687|3.0555437||||||
GR|266|16/11/2020|2786|12.7483549118042|37|0|1.328069||||||
LI|266|16/11/2020|5719|17.35186195373535|124|2.4793389|2.1682112||||||
LU|266|16/11/2020|7707|20.24556350708008|199|2.0512822|2.5820682||||||
MS|266|16/11/2020|4963|26.14293098449707|233|.86580086|4.6947412||||||
PI|266|16/11/2020|11369|27.30143547058105|187|2.1857924|1.6448237||||||
PO|266|16/11/2020|7197|28.10811996459961|108|.93457943|1.5006253||||||
PT|266|16/11/2020|6920|23.79486846923828|150|.67114097|2.16763||||||
SI|266|16/11/2020|3494|13.25865364074707|52|0|1.4882656||||||
Toscana|266|16/11/2020|81836|22.30877113342285|1915|1.9159127||2061|2.6394422|53851|26070|1347451|1.1657572
aslCENTRO|266|16/11/2020|37288|23.31595802307129|966|2.4390244|||||||
aslNO|266|16/11/2020|29758|23.80352401733398|743|1.7808219|||||||
aslSE|266|16/11/2020|14235|17.38235282897949|189|0|||||||
AR|267|17/11/2020|8047|23.88755226135254|100|0|1.2426991||||||
FI|267|17/11/2020|23838|24.17644691467285|730|3.1073446|3.0623374||||||
GR|267|17/11/2020|2825|12.92681407928467|38|2.7027028|1.3451327||||||
LI|267|17/11/2020|5874|17.8221435546875|126|1.6129032|2.145046||||||
LU|267|17/11/2020|8061|21.17548751831055|206|3.5175879|2.5555141||||||
MS|267|17/11/2020|5220|27.49669456481934|235|.85836911|4.5019159||||||
PI|267|17/11/2020|11659|27.99783897399902|196|4.8128343|1.6811048||||||
PO|267|17/11/2020|7401|28.90485000610352|112|3.7037036|1.513309||||||
PT|267|17/11/2020|7129|24.51352882385254|153|2|2.1461635||||||
SI|267|17/11/2020|3588|13.61535453796387|54|3.8461537|1.5050167||||||
Toscana|267|17/11/2020|84197|22.9523868560791|1967|2.7154047||2069|.38816109|54152|28078|1363146|1.1647919
aslCENTRO|267|17/11/2020|38368|23.99127578735352|995|3.0020704|||||||
aslNO|267|17/11/2020|30814|24.64822196960449|763|2.6917901|||||||
aslSE|267|17/11/2020|14460|17.65710067749023|192|1.5873016|||||||
AR|268|18/11/2020|8171|24.25564765930176|102|2|1.2483172||||||
FI|268|18/11/2020|24509|24.85697364807129|761|4.2465754|3.1049819||||||
GR|268|18/11/2020|2906|13.29745864868164|41|7.8947368|1.410874||||||
LI|268|18/11/2020|6043|18.33490180969238|126|0|2.085057||||||
LU|268|18/11/2020|8490|22.30243110656738|207|.48543689|2.4381626||||||
MS|268|18/11/2020|5433|28.61868667602539|239|1.7021277|4.3990431||||||
PI|268|18/11/2020|12013|28.84793090820313|204|4.0816326|1.6981603||||||
PO|268|18/11/2020|7620|29.76016044616699|116|3.5714285|1.5223097||||||
PT|268|18/11/2020|7326|25.19092559814453|155|1.3071896|2.1157522||||||
SI|268|18/11/2020|3639|13.80888366699219|54|0|1.4839242||||||
Toscana|268|18/11/2020|86705|23.63607597351074|2022|2.7961361||2087|.86998552|54110|30573|1385511|1.64069
aslCENTRO|268|18/11/2020|39455|24.67097091674805|1032|3.7185929|||||||
aslNO|268|18/11/2020|31979|25.58011054992676|776|1.7038008|||||||
aslSE|268|18/11/2020|14716|17.96970176696777|197|2.6041667|||||||
AR|269|19/11/2020|8360|24.81669425964355|106|3.9215686|1.2679425||||||
FI|269|19/11/2020|25070|25.42593765258789|776|1.9710907|3.0953331||||||
GR|269|19/11/2020|3016|13.80080318450928|41|0|1.3594165||||||
LI|269|19/11/2020|6207|18.83248901367188|129|2.3809524|2.0782988||||||
LU|269|19/11/2020|8674|22.78578186035156|211|1.9323672|2.4325571||||||
MS|269|19/11/2020|5538|29.17178153991699|243|1.6736401|4.3878655||||||
PI|269|19/11/2020|12214|29.33061218261719|212|3.9215686|1.7357131||||||
PO|269|19/11/2020|7799|30.45925140380859|119|2.5862069|1.5258366||||||
PT|269|19/11/2020|7524|25.87176132202148|160|3.2258065|2.1265285||||||
SI|269|19/11/2020|3720|14.11625385284424|57|5.5555553|1.532258||||||
Toscana|269|19/11/2020|88677|24.17365074157715|2073|2.5222552||2101|.67081934|54124|32480|1403341|1.2868898
aslCENTRO|269|19/11/2020|40393|25.25749588012695|1055|2.2286823|||||||
aslNO|269|19/11/2020|32633|26.10324668884277|795|2.4484537|||||||
aslSE|269|19/11/2020|15096|18.43371963500977|204|3.5532994|||||||
AR|270|20/11/2020|8514|25.27384376525879|110|3.7735848|1.2919897||||||
FI|270|20/11/2020|25664|26.02837181091309|788|1.5463917|3.0704489||||||
GR|270|20/11/2020|3130|14.3224515914917|42|2.4390244|1.341853||||||
LI|270|20/11/2020|6352|19.27242851257324|130|.77519381|2.0465994||||||
LU|270|20/11/2020|8914|23.41623878479004|220|4.2654028|2.4680278||||||
MS|270|20/11/2020|5727|30.16735076904297|251|3.292181|4.3827486||||||
PI|270|20/11/2020|12499|30.0150089263916|214|.94339621|1.712137||||||
PO|270|20/11/2020|7959|31.08413696289063|125|5.042017|1.570549||||||
PT|270|20/11/2020|7756|26.66950988769531|165|3.125|2.1273851||||||
SI|270|20/11/2020|3814|14.47295570373535|57|0|1.494494||||||
Toscana|270|20/11/2020|90884|24.7752857208252|2121|2.3154848||2087|-.66634935|53869|34894|1421783|1.3141496
aslCENTRO|270|20/11/2020|41379|25.8740348815918|1078|2.1800947|||||||
aslNO|270|20/11/2020|33492|26.79036331176758|815|2.5157232|||||||
aslSE|270|20/11/2020|15458|18.87575721740723|209|2.4509804|||||||
AR|271|21/11/2020|8656|25.69537162780762|113|2.7272727|1.3054528||||||
FI|271|21/11/2020|26092|26.46244812011719|800|1.5228426|3.0660739||||||
GR|271|21/11/2020|3230|14.78003787994385|44|4.7619047|1.3622291||||||
LI|271|21/11/2020|6526|19.80035781860352|135|3.8461537|2.0686486||||||
LU|271|21/11/2020|9143|24.01779937744141|222|.90909094|2.428087||||||
MS|271|21/11/2020|5819|30.6519660949707|254|1.1952192|4.3650112||||||
PI|271|21/11/2020|12701|30.50008964538574|222|3.7383177|1.7478938||||||
PO|271|21/11/2020|8190|31.98631477355957|132|5.5999999|1.6117216||||||
PT|271|21/11/2020|7988|27.46725654602051|166|.60606062|2.0781171||||||
SI|271|21/11/2020|3876|14.70822620391846|58|1.7543859|1.4963881||||||
Toscana|271|21/11/2020|92776|25.29105186462402|2165|2.0744932||2094|.33540967|53140|37471|1440310|1.3030821
aslCENTRO|271|21/11/2020|42270|26.43117332458496|1098|1.8552876|||||||
aslNO|271|21/11/2020|34189|27.34789657592773|833|2.2085888|||||||
aslSE|271|21/11/2020|15762|19.24697303771973|215|2.8708134|||||||
AR|272|22/11/2020|8808|26.14658546447754|116|2.6548672|1.3169845||||||
FI|272|22/11/2020|26703|27.08212280273438|817|2.125|3.0595813||||||
GR|272|22/11/2020|3288|15.04543876647949|44|0|1.3381995||||||
LI|272|22/11/2020|6641|20.14927673339844|137|1.4814814|2.0629423||||||
LU|272|22/11/2020|9376|24.62986946105957|222|0|2.3677475||||||
MS|272|22/11/2020|5938|31.27880668640137|262|3.1496062|4.4122601||||||
PI|272|22/11/2020|12974|31.15567016601563|230|3.6036036|1.7727764||||||
PO|272|22/11/2020|8334|32.54870986938477|137|3.7878788|1.6438684||||||
PT|272|22/11/2020|8152|28.03118133544922|171|3.0120482|2.0976448||||||
SI|272|22/11/2020|3936|14.9359073638916|60|3.4482758|1.5243902||||||
Toscana|272|22/11/2020|94705|25.81690406799316|2216|2.3556583||2083|-.5253104|52724|39765|1457791|1.2136971
aslCENTRO|272|22/11/2020|43189|27.00581741333008|1125|2.4590163|||||||
aslNO|272|22/11/2020|34929|27.9398250579834|851|2.1608644|||||||
aslSE|272|22/11/2020|16032|19.57666969299316|220|2.3255813|||||||
AR|273|23/11/2020|8925|26.49390029907227|116|0|1.2997199||||||
FI|273|23/11/2020|27068|27.45230484008789|831|1.7135863|3.0700457||||||
GR|273|23/11/2020|3363|15.38862800598145|44|0|1.3083557||||||
LI|273|23/11/2020|6745|20.46482086181641|141|2.919708|2.0904374||||||
LU|273|23/11/2020|9501|24.95823287963867|227|2.2522523|2.3892221||||||
MS|273|23/11/2020|6013|31.67387390136719|267|1.908397|4.4403791||||||
PI|273|23/11/2020|13164|31.61193466186523|240|4.347826|1.8231541||||||
PO|273|23/11/2020|8441|32.96660232543945|140|2.189781|1.6585712||||||
PT|273|23/11/2020|8280|28.47131729125977|176|2.9239767|2.1256039||||||
SI|273|23/11/2020|3973|15.0763111114502|61|1.6666666|1.5353637||||||
Toscana|273|23/11/2020|96028|26.17755889892578|2264|2.166065||2128|2.1603456|52419|41345|1468342|.72376633
aslCENTRO|273|23/11/2020|43789|27.38099479675293|1147|1.9555556|||||||
aslNO|273|23/11/2020|35423|28.33497619628906|875|2.8202114|||||||
aslSE|273|23/11/2020|16261|19.85630035400391|221|.45454547|||||||
AR|274|24/11/2020|9000|26.71653747558594|116|0|1.2888889||||||
FI|274|24/11/2020|27388|27.77684783935547|847|1.9253911|3.0925953||||||
GR|274|24/11/2020|3385|15.48929691314697|48|9.090909|1.4180207||||||
LI|274|24/11/2020|6802|20.63776206970215|145|2.8368795|2.131726||||||
LU|274|24/11/2020|9577|25.15787696838379|233|2.6431718|2.4329121||||||
MS|274|24/11/2020|6080|32.02680206298828|269|.74906367|4.4243422||||||
PI|274|24/11/2020|13279|31.88809585571289|246|2.5|1.8525492||||||
PO|274|24/11/2020|8578|33.50166320800781|144|2.8571429|1.678713||||||
PT|274|24/11/2020|8348|28.70513916015625|178|1.1363636|2.1322472||||||
SI|274|24/11/2020|3998|15.17117881774902|63|3.2786884|1.5757879||||||
Toscana|274|24/11/2020|96990|26.4398021697998|2311|2.0759718||2067|-2.8665414|50706|43973|1480155|.80451286
aslCENTRO|274|24/11/2020|44314|27.70927429199219|1169|1.9180471|||||||
aslNO|274|24/11/2020|35738|28.58694648742676|893|2.057143|||||||
aslSE|274|24/11/2020|16383|20.00527572631836|227|2.7149322|||||||
AR|275|25/11/2020|9078|26.94808006286621|124|6.8965516|1.3659396||||||
FI|275|25/11/2020|27640|28.03242683410645|872|2.9515939|3.1548481||||||
GR|275|25/11/2020|3444|15.75927257537842|50|4.1666665|1.4518002||||||
LI|275|25/11/2020|6885|20.88958930969238|150|3.4482758|2.1786492||||||
LU|275|25/11/2020|9710|25.50725555419922|237|1.7167382|2.4407828||||||
MS|275|25/11/2020|6134|32.31124877929688|276|2.6022305|4.4995108||||||
PI|275|25/11/2020|13370|32.10662078857422|254|3.2520325|1.8997756||||||
PO|275|25/11/2020|8685|33.9195556640625|148|2.7777777|1.7040875||||||
PT|275|25/11/2020|8455|29.07306671142578|181|1.6853932|2.1407452||||||
SI|275|25/11/2020|4020|15.25466156005859|63|0|1.5671642||||||
Toscana|275|25/11/2020|97976|26.70858955383301|2378|2.8991778||2040|-1.3062409|49280|46318|1494998|1.0028003
aslCENTRO|275|25/11/2020|44780|28.00065994262695|1201|2.7373824|||||||
aslNO|275|25/11/2020|36099|28.87571144104004|917|2.6875701|||||||
aslSE|275|25/11/2020|16542|20.19943046569824|237|4.4052863|||||||
AR|276|26/11/2020|9201|27.31320762634277|124|0|1.3476796||||||
FI|276|26/11/2020|28014|28.41173553466797|904|3.6697247|3.226958||||||
GR|276|26/11/2020|3492|15.97891426086426|52|4|1.489118||||||
LI|276|26/11/2020|6993|21.21726989746094|160|6.6666665|2.2880023||||||
LU|276|26/11/2020|9866|25.91705322265625|238|.42194092|2.4123251||||||
MS|276|26/11/2020|6186|32.58516311645508|279|1.0869565|4.5101843||||||
PI|276|26/11/2020|13557|32.55568313598633|259|1.968504|1.9104521||||||
PO|276|26/11/2020|8785|34.31010818481445|160|8.1081085|1.8212863||||||
PT|276|26/11/2020|8619|29.63699150085449|186|2.7624309|2.1580229||||||
SI|276|26/11/2020|4059|15.40265464782715|65|3.1746032|1.6013796||||||
Toscana|276|26/11/2020|99327|27.07687568664551|2450|3.0277543||1993|-2.3039215|48135|48742|1511997|1.1370584
aslCENTRO|276|26/11/2020|45418|28.39959716796875|1250|4.0799332|||||||
aslNO|276|26/11/2020|36602|29.27806282043457|936|2.0719738|||||||
aslSE|276|26/11/2020|16752|20.45586013793945|241|1.6877637|||||||
AR|277|27/11/2020|9279|27.54475021362305|125|.80645162|1.3471279||||||
FI|277|27/11/2020|28293|28.6946964263916|929|2.7654867|3.2834976||||||
GR|277|27/11/2020|3531|16.15737342834473|53|1.9230769|1.5009912||||||
LI|277|27/11/2020|7068|21.44482612609863|169|5.625|2.3910582||||||
LU|277|27/11/2020|10024|26.33210372924805|245|2.9411764|2.444134||||||
MS|277|27/11/2020|6290|33.13299179077148|285|2.1505377|4.5310016||||||
PI|277|27/11/2020|13761|33.04556655883789|265|2.3166022|1.9257321||||||
PO|277|27/11/2020|8834|34.50148010253906|163|1.875|1.8451438||||||
PT|277|27/11/2020|8728|30.01179504394531|190|2.1505377|2.1769018||||||
SI|277|27/11/2020|4081|15.48613834381104|68|4.6153846|1.6662582||||||
Toscana|277|27/11/2020|100444|27.38137435913086|2516|2.6938775||1925|-3.4119418|46531|51397|1527078|.99742264
aslCENTRO|277|27/11/2020|45855|28.6728515625|1282|2.5599999|||||||
aslNO|277|27/11/2020|37143|29.71081161499023|964|2.9914529|||||||
aslSE|277|27/11/2020|16891|20.6255931854248|246|2.0746889|||||||
AR|278|28/11/2020|9362|27.79113578796387|127|1.6|1.3565477||||||
FI|278|28/11/2020|28545|28.95027542114258|936|.75349838|3.2790332||||||
GR|278|28/11/2020|3575|16.35871124267578|54|1.8867924|1.5104895||||||
LI|278|28/11/2020|7134|21.64507484436035|176|4.1420116|2.4670591||||||
LU|278|28/11/2020|10172|26.72088623046875|254|3.6734693|2.4970508||||||
MS|278|28/11/2020|6398|33.70188903808594|291|2.1052632|4.5482965||||||
PI|278|28/11/2020|13995|33.60749053955078|268|1.1320754|1.9149697||||||
PO|278|28/11/2020|8903|34.77096176147461|166|1.8404908|1.8645401||||||
PT|278|28/11/2020|8845|30.41410636901855|193|1.5789474|2.1820238||||||
SI|278|28/11/2020|4156|15.77073955535889|73|7.352941|1.7564967||||||
Toscana|278|28/11/2020|101640|27.7074089050293|2563|1.8680445||1872|-2.7532468|45072|54005|1543449|1.0720474
aslCENTRO|278|28/11/2020|46293|28.94672966003418|1295|1.0140406|||||||
aslNO|278|28/11/2020|37699|30.15555763244629|989|2.5933609|||||||
aslSE|278|28/11/2020|17093|20.87225532531738|254|3.2520325|||||||
AR|279|29/11/2020|9424|27.97518348693848|128|.78740156|1.3582343||||||
FI|279|29/11/2020|28806|29.21498107910156|951|1.6025641|3.3013957||||||
GR|279|29/11/2020|3615|16.54174613952637|54|0|1.493776||||||
LI|279|29/11/2020|7191|21.81801605224609|178|1.1363636|2.4753163||||||
LU|279|29/11/2020|10300|27.05713081359863|255|.39370078|2.4757283||||||
MS|279|29/11/2020|6458|34.01794052124023|293|.68728524|4.5370083||||||
PI|279|29/11/2020|14134|33.9412841796875|272|1.4925373|1.9244375||||||
PO|279|29/11/2020|8966|35.01700973510742|169|1.8072289|1.8848985||||||
PT|279|29/11/2020|8929|30.70294570922852|201|4.1450777|2.251092||||||
SI|279|29/11/2020|4170|15.82386589050293|75|2.7397261|1.7985611||||||
Toscana|279|29/11/2020|102548|27.95493125915527|2601|1.4826375||1868|-.21367522|43544|56403|1557825|.93142045
aslCENTRO|279|29/11/2020|46701|29.20184898376465|1321|2.0077219|||||||
aslNO|279|29/11/2020|38083|30.46272087097168|998|.9100101|||||||
aslSE|279|29/11/2020|17209|21.01390266418457|257|1.1811024|||||||
AR|280|30/11/2020|9492|28.17704200744629|129|.78125|1.3590392||||||
FI|280|30/11/2020|29053|29.46548652648926|964|1.3669821|3.3180737||||||
GR|280|30/11/2020|3631|16.61495971679688|61|12.962963|1.679978||||||
LI|280|30/11/2020|7232|21.94241333007813|180|1.1235955|2.4889381||||||
LU|280|30/11/2020|10407|27.33820915222168|256|.39215687|2.4598827||||||
MS|280|30/11/2020|6516|34.32345962524414|300|2.3890786|4.6040516||||||
PI|280|30/11/2020|14263|34.25106430053711|278|2.2058823|1.9490991||||||
PO|280|30/11/2020|9054|35.36069488525391|170|.59171599|1.8776232||||||
PT|280|30/11/2020|9042|31.09150314331055|202|.49751243|2.234019||||||
SI|280|30/11/2020|4196|15.92252731323242|76|1.3333334|1.8112488||||||
Toscana|280|30/11/2020|103441|28.19836616516113|2641|1.53787||1862|-.32119915|42026|58774|1568208|.66650617
aslCENTRO|280|30/11/2020|47149|29.48198127746582|1336|1.1355034|||||||
aslNO|280|30/11/2020|38418|30.73068809509277|1014|1.6032064|||||||
aslSE|280|30/11/2020|17319|21.14822387695313|266|3.5019455|||||||
AR|281|01/12/2020|9531|28.29281234741211|130|.77519381|1.3639702||||||
FI|281|01/12/2020|29202|29.61660194396973|969|.51867223|3.3182659||||||
GR|281|01/12/2020|3650|16.70190048217773|62|1.6393442|1.6986301||||||
LI|281|01/12/2020|7291|22.12142372131348|184|2.2222223|2.5236592||||||
LU|281|01/12/2020|10480|27.52997207641602|256|0|2.4427481||||||
MS|281|01/12/2020|6558|34.54469680786133|309|3|4.7118025||||||
PI|281|01/12/2020|14396|34.57044982910156|282|1.438849|1.9588774||||||
PO|281|01/12/2020|9133|35.66923141479492|173|1.7647059|1.8942298||||||
PT|281|01/12/2020|9098|31.2840633392334|204|.99009901|2.2422512||||||
SI|281|01/12/2020|4205|15.95667934417725|79|3.9473684|1.8787159||||||
Toscana|281|01/12/2020|104099|28.37774085998535|2673|1.2116623||1830|-1.7185822|40201|61225|1578009|.62498087
aslCENTRO|281|01/12/2020|47433|29.65956497192383|1346|.74850297|||||||
aslNO|281|01/12/2020|38725|30.97625732421875|1031|1.6765286|||||||
aslSE|281|01/12/2020|17386|21.23003768920898|271|1.8796992|||||||
AR|282|02/12/2020|9569|28.40561676025391|132|1.5384616|1.3794545||||||
FI|282|02/12/2020|29436|29.85392570495605|990|2.1671827|3.3632288||||||
GR|282|02/12/2020|3687|16.87120819091797|62|0|1.681584||||||
LI|282|02/12/2020|7332|22.24582099914551|191|3.8043478|2.6050191||||||
LU|282|02/12/2020|10548|27.70860290527344|256|0|2.4270003||||||
MS|282|02/12/2020|6585|34.68692398071289|311|.64724916|4.7228551||||||
PI|282|02/12/2020|14492|34.80098342895508|286|1.4184397|1.9735026||||||
PO|282|02/12/2020|9224|36.02463531494141|180|4.0462427|1.951431||||||
PT|282|02/12/2020|9206|31.65542793273926|206|.98039216|2.2376711||||||
SI|282|02/12/2020|4241|16.09328842163086|79|0|1.8627682||||||
Toscana|282|02/12/2020|104875|28.58928108215332|2718|1.6835017||1785|-2.4590163|37525|64632|1591558|.85861361
aslCENTRO|282|02/12/2020|47866|29.93031692504883|1376|2.228826|||||||
aslNO|282|02/12/2020|38957|31.16183471679688|1044|1.2609117|||||||
